"site_id","sample_id","site_code","day","month","year","date","latitude","longitude","waterbody_name","waterbody_type","state","river_type","dipt_spp_rich","dipt_fam_rich","dipt_abund","vec_rich","vec_fam_rich","vec_abund","flow_m3.s","velocity_m.s","suspended_solids_mg.l","pH","temperature_C","oxygen_dissolved_mg.l","oxygen_saturation","BOD7_mg.l","ChDS_Cr_mg.l","NH4_N_mg.l","NO2_N_mg.l","NO3_N_mg.l","mineral_N_mg.l","total_N_mg.l","PO4_P_mg.l","total_P_mg.l","electrical_conductivity_mikroS.cm","alkalinity_mmol.l","Arable.land_2018_100m","Artificial..non.agricultural.vegetated.areas_2018_100m","Forests_2018_100m","Heterogeneous.agricultural.areas_2018_100m","Industrial..commercial.and.transport.units_2018_100m","Inland.waters_2018_100m","Inland.wetlands_2018_100m","Mine..dump.and.construction.sites_2018_100m","Open.spaces.with.little.or.no.vegetation_2018_100m","Pastures_2018_100m","Permanent.crops_2018_100m","Scrub.and.or.herbaceous.vegetation.associations_2018_100m","Urban.fabric_2018_100m"
"LTR236","LTR236_29.9.2011","LTR236_2011",29,9,2011,"2011-09-29",55.20434207,24.02111573,"Nemunas","river","N",1,2,2,48,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR236","LTR236_1.10.2014","LTR236_2014",1,10,2014,"2014-10-01",55.20434207,24.02111573,"Nemunas","river","N",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR236","LTR236_23.9.2019","LTR236_2019",23,9,2019,"2019-09-23",55.20434207,24.02111573,"Nemunas","river","N",1,1,1,13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR236","LTR236_4.10.2022","LTR236_2022",4,10,2022,"2022-10-04",55.20434207,24.02111573,"Nemunas","river","N",1,4,4,36,1,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR239","LTR239_3.10.2017","LTR239_2017",3,10,2017,"2017-10-03",54.98317653,24.15653216,"Nemunas","river","N",3,1,1,8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5
"LTR239","LTR239_26.9.2022","LTR239_2022",26,9,2022,"2022-09-26",54.98317653,24.15653216,"Nemunas","river","N",3,2,2,35,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5
"LTR245","LTR245_4.10.2010","LTR245_2010",4,10,2010,"2010-10-04",55.351,23.906,"Nemunas","river","N",3,2,2,78,0,0,0,2.00125,1.6025,7.07777777777778,8.16222222222222,10.9444444444444,10.0133333333333,88.1498888888889,3.52222222222222,NA,0.133888888888889,0.0456666666666667,4.28888888888889,4.46844444444444,6.12222222222222,0.0692222222222222,0.127444444444444,728,5.03333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR245","LTR245_3.10.2011","LTR245_2011",3,10,2011,"2011-10-03",55.351,23.906,"Nemunas","river","N",3,2,2,76,0,0,0,0.3084,0.2734,4.575,8.20583333333333,9.79166666666667,9.76166666666667,84.0395833333333,2.90833333333333,29.3333333333333,0.0711666666666667,0.0375833333333333,4.56833333333333,4.67708333333333,5.60833333333333,0.0535833333333333,0.0961666666666667,717.833333333333,3.75,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR245","LTR245_7.10.2013","LTR245_2013",7,10,2013,"2013-10-07",55.351,23.906,"Nemunas","river","N",3,2,1,41,0,0,0,0.10125,NA,7.10416666666667,8.25,9.60833333333333,9.10416666666667,78.8491111111111,2.53333333333333,30.6666666666667,0.0581666666666667,0.0216666666666667,3.81916666666667,3.90275,4.79833333333333,0.05375,0.0910833333333333,634.5,4.66666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR245","LTR245_6.10.2014","LTR245_2014",6,10,2014,"2014-10-06",55.351,23.906,"Nemunas","river","N",3,3,3,64,0,0,0,0.202,0.16975,7.67916666666667,8.35833333333333,9.79166666666667,10.025,85.77025,3,24.5,0.059,0.0434166666666667,4.57833333333333,4.68075,5.275,0.0794166666666667,0.118333333333333,744.666666666667,5.65833333333333,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR245","LTR245_5.10.2015","LTR245_2015",5,10,2015,"2015-10-05",55.351,23.906,"Nemunas","river","N",3,3,3,42,1,1,8,0.113428571428571,0.175285714285714,6.67272727272727,8.49090909090909,8.80909090909091,10.7909090909091,90.1267272727273,3.14545454545455,26.9090909090909,0.0977272727272727,0.0629090909090909,4.81454545454545,4.97518181818182,6.28181818181818,0.116727272727273,0.167727272727273,741.272727272727,5.58181818181818,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR245","LTR245_3.10.2016","LTR245_2016",3,10,2016,"2016-10-03",55.351,23.906,"Nemunas","river","N",3,3,3,85,1,1,18,0.3824,0.2736,5.68333333333333,8.05833333333333,9.88333333333333,7.84166666666667,67.8273333333333,3.43333333333333,27.25,0.215916666666667,0.0728333333333333,4.94333333333333,5.23208333333333,6.675,0.135416666666667,0.18825,800.166666666667,5.41666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR245","LTR245_2.10.2017","LTR245_2017",2,10,2017,"2017-10-02",55.351,23.906,"Nemunas","river","N",3,2,2,23,0,0,0,0.640545454545455,0.277909090909091,6.19166666666667,8.28333333333333,9.43333333333333,10.4,87.7414166666667,3.08333333333333,25,0.0838333333333333,0.0420833333333333,6.55833333333333,6.68425,8.775,0.08225,0.148,756,5.64166666666667,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR245","LTR245_5.10.2020","LTR245_2020",5,10,2020,"2020-10-05",55.351,23.906,"Nemunas","river","N",3,1,1,3,0,0,0,0.272,0.1608,3.39583333333333,8.21666666666667,8.56666666666667,9.525,80.2030833333333,2.46666666666667,23.5833333333333,0.126166666666667,0.0571666666666667,5.20833333333333,5.39166666666667,6.96666666666667,0.215333333333333,0.24175,774.166666666667,5.275,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR247","LTR247_28.9.2010","LTR247_2010",28,9,2010,"2010-09-28",55.246,23.9489,"Nemunas","river","N",4,2,2,134,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR247","LTR247_29.9.2016","LTR247_2016",29,9,2016,"2016-09-29",55.246,23.9489,"Nemunas","river","N",4,1,1,92,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR247","LTR247_12.10.2020","LTR247_2020",12,10,2020,"2020-10-12",55.246,23.9489,"Nemunas","river","N",4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR247","LTR247_14.9.2023","LTR247_2023",14,9,2023,"2023-09-14",55.246,23.9489,"Nemunas","river","N",4,6,3,90,1,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR248","LTR248_13.10.2010","LTR248_2010",13,10,2010,"2010-10-13",55.2686,23.9755,"Nemunas","river","N",3,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR248","LTR248_17.9.2013","LTR248_2013",17,9,2013,"2013-09-17",55.2686,23.9755,"Nemunas","river","N",3,1,1,72,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR248","LTR248_29.9.2016","LTR248_2016",29,9,2016,"2016-09-29",55.2686,23.9755,"Nemunas","river","N",2,3,3,191,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR248","LTR248_28.9.2020","LTR248_2020",28,9,2020,"2020-09-28",55.2686,23.9755,"Nemunas","river","N",2,4,4,42,1,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR26","LTR26_14.9.2010","LTR26_2010",14,9,2010,"2010-09-14",54.3569,23.0636,"Nemunas","river","HM",1,5,5,142,1,1,60,2.11,0.455,15.3636363636364,7.61166666666667,9.875,8.28666666666667,71.9243333333333,3.825,NA,0.0833333333333333,0.02075,0.3275,0.431583333333333,0.93,0.0193333333333333,0.0618333333333333,480.833333333333,4.725,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0
"LTR26","LTR26_5.10.2011","LTR26_2011",5,10,2011,"2011-10-05",54.3569,23.0636,"Nemunas","river","HM",1,4,4,73,0,0,0,3.58090909090909,0.556666666666667,5.81666666666667,8.02666666666667,9.86666666666667,8.97833333333333,78.42725,3.09166666666667,27.5555555555556,0.0658333333333333,0.0095,0.4175,0.492833333333333,0.8725,0.0256666666666667,0.0595,490.666666666667,4.875,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0
"LTR26","LTR26_25.9.2012","LTR26_2012",25,9,2012,"2012-09-25",54.3569,23.0636,"Nemunas","river","HM",1,3,3,82,1,1,43,1.62666666666667,0.47,5.4,7.917,11.71,9.081,71.27,2.615,24.4,0.0565,0.0097,0.4325,0.4987,0.9655,0.0296,0.0516,503.3,4.9,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0
"LTR26","LTR26_11.10.2013","LTR26_2013",11,10,2013,"2013-10-11",54.3569,23.0636,"Nemunas","river","HM",1,4,4,124,0,0,0,2.09909090909091,0.426363636363636,8.50833333333333,8.15916666666667,9.70833333333333,9.255,84.8825555555556,2.775,27.25,0.09,0.00941666666666667,0.410833333333333,0.51025,0.901666666666667,0.02625,0.06425,495.166666666667,4.875,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0
"LTR26","LTR26_1.10.2014","LTR26_2014",1,10,2014,"2014-10-01",54.3569,23.0636,"Nemunas","river","HM",1,3,3,24,1,1,12,1.78166666666667,0.455833333333333,4.6175,8.13041666666667,9.78333333333333,9.40125,82.1461666666667,2.78333333333333,22.5833333333333,0.0770833333333333,0.00779166666666667,0.335416666666667,0.420291666666667,0.81,0.02825,0.055625,493.166666666667,5.11166666666667,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0
"LTR26","LTR26_5.10.2015","LTR26_2015",5,10,2015,"2015-10-05",54.3569,23.0636,"Nemunas","river","HM",1,5,5,116,0,0,0,1.15666666666667,0.3425,3.75791666666667,7.9075,10.0083333333333,9.375,83.3016363636364,2.29166666666667,22.75,0.0545833333333333,0.00658333333333333,0.2775,0.339083333333333,0.6725,0.0248333333333333,0.05325,501.083333333333,5.11666666666667,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0
"LTR26","LTR26_4.10.2016","LTR26_2016",4,10,2016,"2016-10-04",54.3569,23.0636,"Nemunas","river","HM",1,6,6,136,1,1,29,1.34,0.339166666666667,4.74583333333333,8.13583333333333,10.6083333333333,9.35833333333333,82.0005833333333,4.825,31.75,0.111666666666667,0.00708333333333333,0.4,0.51875,1.3025,0.0350833333333333,0.06225,477,4.98333333333333,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0
"LTR26","LTR26_9.10.2017","LTR26_2017",9,10,2017,"2017-10-09",54.3569,23.0636,"Nemunas","river","HM",1,2,2,42,1,1,22,1.8475,0.388333333333333,6.4125,8.06,9.54166666666667,8.98083333333333,77.4046666666667,4.01666666666667,29.0166666666667,0.101666666666667,0.00925,0.460833333333333,0.57175,1.23916666666667,0.0230833333333333,0.0621666666666667,489.333333333333,5.025,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0
"LTR26","LTR26_7.10.2020","LTR26_2020",7,10,2020,"2020-10-07",54.3569,23.0636,"Nemunas","river","HM",1,5,3,364,1,1,147,1.04916666666667,0.329166666666667,4.44583333333333,7.55833333333333,10.9583333333333,9.17,81.5058333333333,2.53333333333333,21.9583333333333,0.0541666666666667,0.00566666666666667,0.2675,0.328833333333333,0.981666666666667,0.0259166666666667,0.05225,503.25,5.16666666666667,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0
"LTR260","LTR260_28.9.2010","LTR260_2010",28,9,2010,"2010-09-28",55.27550775,23.80433062,"Nemunas","river","N",5,1,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR260","LTR260_19.9.2013","LTR260_2013",19,9,2013,"2013-09-19",55.27550775,23.80433062,"Nemunas","river","N",5,3,3,114,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR260","LTR260_29.9.2015","LTR260_2015",29,9,2015,"2015-09-29",55.27550775,23.80433062,"Nemunas","river","N",5,1,1,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR265","LTR265_11.10.2010","LTR265_2010",11,10,2010,"2010-10-11",55.1069,22.1715,"Nemunas","river","N",4,0,0,0,0,0,0,27.4708333333333,0.755833333333333,11.2333333333333,7.84166666666667,9.58333333333333,9.89666666666667,84.5464166666667,2.44166666666667,NA,0.0665833333333333,0.0145833333333333,1.29166666666667,1.37283333333333,1.93416666666667,0.03925,0.08375,581.166666666667,4.775,0,0,0,0.25,0,0.75,0,0,0,0,0,0,0
"LTR265","LTR265_12.9.2011","LTR265_2011",12,9,2011,"2011-09-12",55.1069,22.1715,"Nemunas","river","N",4,0,0,0,0,0,0,67.6983333333333,0.901666666666667,14.875,8.02083333333333,9.25,8.43833333333333,73.544,3.08333333333333,25.25,0.1155,0.0139166666666667,1.13083333333333,1.26025,1.88,0.0235833333333333,0.07375,424.166666666667,4.32333333333333,0,0,0,0.25,0,0.75,0,0,0,0,0,0,0
"LTR265","LTR265_8.10.2012","LTR265_2012",8,10,2012,"2012-10-08",55.1069,22.1715,"Nemunas","river","N",4,0,0,0,0,0,0,41.4816666666667,0.840833333333333,12.25,8.15,10,9.74666666666667,NA,2.64166666666667,30.75,0.06025,0.0105833333333333,0.923333333333333,0.994166666666667,1.62166666666667,0.01675,0.0604166666666667,403.583333333333,4.04666666666667,0,0,0,0.25,0,0.75,0,0,0,0,0,0,0
"LTR265","LTR265_25.9.2013","LTR265_2013",25,9,2013,"2013-09-25",55.1069,22.1715,"Nemunas","river","N",4,3,3,41,1,1,1,42.8809090909091,0.935,16.4416666666667,8.225,9.5,8.39916666666667,NA,3.00833333333333,22.3333333333333,0.0458333333333333,0.0139166666666667,0.929166666666667,0.988916666666667,1.57166666666667,0.0165,0.0670833333333333,452.916666666667,3.69333333333333,0,0,0,0.25,0,0.75,0,0,0,0,0,0,0
"LTR265","LTR265_13.10.2014","LTR265_2014",13,10,2014,"2014-10-13",55.1069,22.1715,"Nemunas","river","N",4,3,2,14,0,0,0,51.6954545454545,NA,15.4916666666667,8.29166666666667,10.4166666666667,8.05,NA,2.95,32.1666666666667,0.0449166666666667,0.0103333333333333,1.17291666666667,1.2285,1.77916666666667,0.0176666666666667,0.0624166666666667,436.666666666667,3.9,0,0,0,0.25,0,0.75,0,0,0,0,0,0,0
"LTR265","LTR265_12.10.2015","LTR265_2015",12,10,2015,"2015-10-12",55.1069,22.1715,"Nemunas","river","N",4,4,2,28,0,0,0,26.3058333333333,NA,10.475,8.20833333333333,10.4166666666667,9.25833333333333,NA,2.51666666666667,25.5833333333333,0.05175,0.00820833333333333,1.2605,1.32066666666667,1.77166666666667,0.0165833333333333,0.0511666666666667,497.833333333333,4.2,0,0,0,0.25,0,0.75,0,0,0,0,0,0,0
"LTR265","LTR265_12.9.2016","LTR265_2016",12,9,2016,"2016-09-12",55.1069,22.1715,"Nemunas","river","N",4,2,2,39,0,0,0,35.9,NA,12.0208333333333,8.44166666666667,10.25,8.125,NA,2.325,24.775,0.0544166666666667,0.0139166666666667,1.36425,1.43275,1.955,0.0231666666666667,0.05375,489.333333333333,3.58333333333333,0,0,0,0.25,0,0.75,0,0,0,0,0,0,0
"LTR266","LTR266_15.10.2014","LTR266_2014",15,10,2014,"2014-10-15",55.3981,21.2869,"Nemunas","river","N",4,4,1,16,0,0,0,47.3208333333333,0.2875,8.45833333333333,8.23333333333333,10.75,8.35583333333333,NA,2.59166666666667,26.3333333333333,0.0486666666666667,0.00933333333333333,0.881583333333333,0.939583333333333,1.48333333333333,0.01325,0.05275,386.5,3.81666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTR266","LTR266_13.10.2015","LTR266_2015",13,10,2015,"2015-10-13",55.3981,21.2869,"Nemunas","river","N",4,3,2,25,1,1,5,38.835,0.249166666666667,8.68333333333333,8.15833333333333,10.8333333333333,9.225,NA,2.425,25.6333333333333,0.051,0.009125,1.03283333333333,1.093,1.58166666666667,0.01325,0.0461666666666667,409.666666666667,3.50833333333333,0,0,0,0,0,1,0,0,0,0,0,0,0
"LTR267","LTR267_26.9.2012","LTR267_2012",26,9,2012,"2012-09-26",55.5275,21.2572,"Nemunas","river","HM",1,2,1,46,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0
"LTR267","LTR267_14.9.2015","LTR267_2015",14,9,2015,"2015-09-14",55.5275,21.2572,"Nemunas","river","A",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0
"LTR267","LTR267_18.9.2018","LTR267_2018",18,9,2018,"2018-09-18",55.5275,21.2572,"Nemunas","river","HM",1,1,1,26,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0
"LTR267","LTR267_22.9.2021","LTR267_2021",22,9,2021,"2021-09-22",55.5275,21.2572,"Nemunas","river","A",1,2,1,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0
"LTR268","LTR268_11.10.2010","LTR268_2010",11,10,2010,"2010-10-11",55.1628,21.9385,"Nemunas","river","N",2,0,0,0,0,0,0,0.988888888888889,0.314444444444444,10.375,7.53833333333333,9,8.66916666666667,73.1903333333333,2.4825,NA,0.108,0.021,1.59333333333333,1.72233333333333,2.45,0.0338333333333333,0.09,616.333333333333,5.3325,0.666666666666667,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0
"LTR268","LTR268_28.9.2011","LTR268_2011",28,9,2011,"2011-09-28",55.1628,21.9385,"Nemunas","river","N",2,0,0,0,0,0,0,1.233,0.379,8.05,7.68666666666667,8.58333333333333,7.78666666666667,65.8591666666667,3.50833333333333,22.5,0.0806666666666667,0.0194166666666667,1.545,1.64508333333333,2.35833333333333,0.02625,0.0751666666666667,532.916666666667,5.53166666666667,0.666666666666667,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0
"LTR268","LTR268_8.10.2012","LTR268_2012",8,10,2012,"2012-10-08",55.1628,21.9385,"Nemunas","river","N",2,0,0,0,0,0,0,1.31545454545455,0.51,11.6583333333333,7.80833333333333,9.41666666666667,8.32,NA,2.49166666666667,36.75,0.098,0.0209166666666667,1.3425,1.46141666666667,2.21666666666667,0.0185,0.06175,513,4.79833333333333,0.666666666666667,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0
"LTR268","LTR268_26.9.2013","LTR268_2013",26,9,2013,"2013-09-26",55.1628,21.9385,"Nemunas","river","N",2,0,0,0,0,0,0,1.74222222222222,0.456666666666667,10.1583333333333,7.83333333333333,8.83333333333333,7.74416666666667,NA,2.85833333333333,24.5833333333333,0.0700833333333333,0.0188333333333333,1.875,1.96425,2.54,0.019,0.0620833333333333,588.416666666667,4.22083333333333,0.666666666666667,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0
"LTR268","LTR268_13.10.2014","LTR268_2014",13,10,2014,"2014-10-13",55.1628,21.9385,"Nemunas","river","HM",2,4,2,599,0,0,0,2.00083333333333,0.39625,7.70833333333333,8.025,9.41666666666667,7.975,NA,3.08333333333333,26.9166666666667,0.0855,0.0196666666666667,1.81583333333333,1.921,2.5,0.0250833333333333,0.0675833333333333,534.333333333333,4.375,0.666666666666667,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0
"LTR268","LTR268_12.10.2015","LTR268_2015",12,10,2015,"2015-10-12",55.1628,21.9385,"Nemunas","river","HM",2,4,2,26,0,0,0,0.650833333333333,0.259583333333333,14.6166666666667,7.95,9.58333333333333,8.54166666666667,NA,2.70833333333333,25.85,0.08875,0.0244166666666667,2.40833333333333,2.5215,3.14833333333333,0.03475,0.078,600.083333333333,4.9,0.666666666666667,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0
"LTR268","LTR268_12.9.2016","LTR268_2016",12,9,2016,"2016-09-12",55.1628,21.9385,"Nemunas","river","HM",2,3,2,104,1,1,21,1.095,0.301666666666667,8.09166666666667,8.175,9.83333333333333,7.44166666666667,NA,2.76666666666667,24.1925,0.068,0.0313333333333333,2.805,2.90433333333333,3.39166666666667,0.0444166666666667,0.07525,616.083333333333,4.70833333333333,0.666666666666667,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0
"LTR268","LTR268_4.10.2017","LTR268_2017",4,10,2017,"2017-10-04",55.1628,21.9385,"Nemunas","river","HM",2,4,4,51,1,1,16,1.74583333333333,0.375,8.21666666666667,8.08333333333333,8.83333333333333,8.05833333333333,NA,3.10833333333333,31.7033333333333,0.0496666666666667,0.0285,2.6325,2.71133333333333,3.33333333333333,0.021125,0.06925,603.666666666667,4.96666666666667,0.666666666666667,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0
"LTR268","LTR268_14.9.2020","LTR268_2020",14,9,2020,"2020-09-14",55.1628,21.9385,"Nemunas","river","HM",2,8,3,637,2,1,125,1.27833333333333,0.369166666666667,9.68333333333333,8.00833333333333,10,9.075,91.0622,2.675,36.05,0.057,0.0194166666666667,2.12608333333333,2.2025,3.41666666666667,0.0224166666666667,0.07775,498.083333333333,4.65,0.666666666666667,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0
"LTR27","LTR27_6.10.2011","LTR27_2011",6,10,2011,"2011-10-06",54.4162,23.2569,"Nemunas","river","N",3,3,3,61,1,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0
"LTR27","LTR27_1.10.2014","LTR27_2014",1,10,2014,"2014-10-01",54.4162,23.2569,"Nemunas","river","N",3,3,3,39,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0
"LTR27","LTR27_7.10.2020","LTR27_2020",7,10,2020,"2020-10-07",54.4162,23.2569,"Nemunas","river","N",3,4,2,184,1,1,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.666666666666667,0,0,0,0,0,0.333333333333333,0,0,0
"LTR271","LTR271_1.10.2012","LTR271_2012",1,10,2012,"2012-10-01",55.3662,22.2296,"Nemunas","river","N",3,3,1,37,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
"LTR271","LTR271_29.9.2015","LTR271_2015",29,9,2015,"2015-09-29",55.3662,22.2296,"Nemunas","river","N",3,5,3,63,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
"LTR271","LTR271_24.9.2019","LTR271_2019",24,9,2019,"2019-09-24",55.3662,22.2296,"Nemunas","river","N",3,4,3,1924,1,1,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1
"LTR277","LTR277_18.10.2010","LTR277_2010",18,10,2010,"2010-10-18",55.8863,21.1914,"Nemunas","river","N",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"LTR277","LTR277_24.9.2012","LTR277_2012",24,9,2012,"2012-09-24",55.8863,21.1914,"Nemunas","river","N",1,1,1,16,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"LTR277","LTR277_20.9.2016","LTR277_2016",20,9,2016,"2016-09-20",55.8863,21.1914,"Nemunas","river","N",1,1,1,25,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"LTR277","LTR277_26.9.2019","LTR277_2019",26,9,2019,"2019-09-26",55.8863,21.1914,"Nemunas","river","N",1,3,3,199,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"LTR281","LTR281_7.10.2010","LTR281_2010",7,10,2010,"2010-10-07",56.2937,21.5271,"Venta","river","N",3,5,5,43,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0
"LTR281","LTR281_10.9.2015","LTR281_2015",10,9,2015,"2015-09-10",56.2937,21.5271,"Venta","river","N",3,4,2,82,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0
"LTR281","LTR281_21.10.2019","LTR281_2019",21,10,2019,"2019-10-21",56.2937,21.5271,"Venta","river","N",2,1,1,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0
